aviario,fb.pre_inicial,fb.inicial_1,fb.inicial_2,fb.crescimento,fb.abate,cap_silo,tipo_aviario,global,mort_inicial,cama,gmd,iep,mortalidade,salmonella,densidade,caaj,a01,a02,a03,a08,a09,a10,a11,c07,c08,d01,d02,d03,d04_bin,d05_bin,f15,h01,h02,i02,i03,i04,i05,i06,i07,i08,i09,i10,i11,x01,i01,f01,f02,f03,f04,f05,f06,c05,c06,c12,y03,y04,class_av,peso.7d,mult.7d,peso.14d,mult.14d,peso.21d,mult.21d,peso.28d,mult.28d,peso.35d,mult.35d,peso.42d,mult.42d,coef_correcao,fb.pre_inicial_ajustado,fb.inicial_1_ajustado,fb.inicial_2_ajustado,fb.crescimento_ajustado,fb.abate_ajustado
1016,250,-0.4452412043143162,0.8172261826408667,-1.1322968067706995,-1.2127714391187419,0.5445216054528571,2,0,"0,87","7,5",70.4,378.5,5.795,"0,214285714",14,1.756,1,0,1,0,1,1,0,0,0,1,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0,1,1,0,0,0,0,0,0.0,0,0,0,0,3,0.5511459530152472,0.6660397108731643,0.5511459530152472,0.6660397108731643,0.5511459530152472,0.6660397108731643,0.5511459530152472,0.6660397108731643,0.5511459530152472,0.6660397108731643,0.5511459530152472,0.6660397108731643,0.9960369881109643,249.00924702774108,-0.44347670812813,0.8139875055630297,-1.12780950106355,-1.2079652114868313
774,250,0.15895177086233514,-0.5963612067584264,-0.6754635603464783,-0.3310627316409367,-0.34249654977123434,1,0,"1,25",7,70.8,360.0,11.4,"0,615384615",13,1.73,0,1,1,0,1,1,0,0,1,1,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1,1,1,0,0,0,1,0,0.0,0,0,0,0,3,-0.31342762526016654,0.5867939882237228,-0.31342762526016654,0.5867939882237228,-0.31342762526016654,0.5867939882237228,-0.31342762526016654,0.5867939882237228,-0.31342762526016654,0.5867939882237228,-0.31342762526016654,0.5867939882237228,1.0472222222222223,261.80555555555554,0.1664578267086121,-0.6245227081886855,-0.7073604506961731,-0.3466962495239809
172,260,-0.8077569894203069,-0.5963612067584264,-0.2757344697252846,-1.080515132997071,-0.5642510885772573,2,0,"0,78",7,68.6,346.0,8.42,"0,153846154",13,1.815,1,0,0,0,1,1,0,1,0,1,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0,1,0,1,0,0,0,0,0.0,0,1,0,0,3,-0.5836068684712333,-0.10000227473811756,-0.5836068684712333,-0.10000227473811756,-0.5836068684712333,-0.10000227473811756,-0.5836068684712333,-0.10000227473811756,-0.5836068684712333,-0.10000227473811756,-0.5836068684712333,-0.10000227473811756,1.0895953757225434,283.29479768786126,-0.8801282803799299,-0.649792413144297,-0.30043900313997773,-1.1773242923118374
550,250,-1.4119499645969582,1.0999436605207253,-0.3899427813313399,1.2560129418191124,-1.2295147049953257,2,1,"0,68",8,72.5,407.0,4.6,0,13,1.723,1,0,0,0,1,1,0,0,1,1,0,0,0,1,5,1,0,0,0,1,0,0,0,1,1,0.0,1.0,0,1,1,0,0,0,0,1,0.0,1,0,0,0,4,1.145540288079591,1.247175010302416,1.145540288079591,1.247175010302416,1.145540288079591,1.247175010302416,1.145540288079591,1.247175010302416,1.145540288079591,1.247175010302416,1.145540288079591,1.247175010302416,0.9262899262899262,231.57248157248156,-1.3078750286315803,1.0188667322268143,-0.3612000701766957,1.163432135296819
181,260,-0.4452412043143162,-1.350274481104716,1.2089735811534348,-3.681555820056596,-0.34249654977123434,2,0,"1,52",9,70.5,378.0,7.02,"0,230769231",14,1.716,1,0,1,0,1,0,1,1,0,1,0,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0,1,1,0,0,0,0,1,0.0,0,0,0,0,3,-3.0692559060130447,-2.477373954221414,-3.0692559060130447,-2.477373954221414,-3.0692559060130447,-2.477373954221414,-3.0692559060130447,-2.477373954221414,-3.0692559060130447,-2.477373954221414,-3.0692559060130447,-2.477373954221414,0.9973544973544973,259.3121693121693,-0.4440633175304159,-1.3467023263927989,1.2057752383461506,-3.6718162543950705
1110,250,-0.20356401424365567,0.8172261826408667,0.1810987766989368,1.520525554062454,0.5445216054528571,2,0,"0,63",8,71.2,363.0,9.25,"0,769230769",14,1.728,1,0,0,0,1,1,0,0,0,1,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1,1,1,0,0,0,0,1,0.0,0,0,0,0,3,0.17289501251975362,-0.2584937200370052,0.17289501251975362,-0.2584937200370052,0.17289501251975362,-0.2584937200370052,0.17289501251975362,-0.2584937200370052,0.17289501251975362,-0.2584937200370052,0.17289501251975362,-0.2584937200370052,1.0385674931129476,259.6418732782369,-0.2114149679610418,0.8487445478115887,0.18808330252203626,1.5791684128968186
419,260,1.7298535063216285,-0.1251654102919954,1.0947652695473795,0.4624751050890879,-3.4470600930555544,1,0,"0,63",12,69.8,358.0,5.54,"0,538461538",13,1.849,0,1,0,0,1,1,0,1,0,1,0,1,1,0,5,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,1,1,0,0,0,0,1,0.0,0,0,0,0,2,0.06482331523532692,-0.3641546835695939,0.06482331523532692,-0.3641546835695939,0.06482331523532692,-0.3641546835695939,0.06482331523532692,-0.3641546835695939,0.06482331523532692,-0.3641546835695939,0.06482331523532692,-0.3641546835695939,1.053072625698324,273.79888268156424,1.8216613739755698,-0.13180826726279962,1.1528673369255924,0.48701987323627416
279,260,1.004821936109647,-0.6906003660517126,1.1518694253504072,-1.3450277452404125,0.5445216054528571,2,0,"0,72","8,5",64.7,345.0,7.11,"0,583333333","13,5",1.755,1,0,1,0,1,0,1,1,0,1,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0,1,1,0,0,0,0,0,0.0,0,1,0,0,3,-0.9078219603245135,0.6396244699900171,-0.9078219603245135,0.6396244699900171,-0.9078219603245135,0.6396244699900171,-0.9078219603245135,0.6396244699900171,-0.9078219603245135,0.6396244699900171,-0.9078219603245135,0.6396244699900171,1.0927536231884059,284.1159420289855,1.0980228113430057,-0.7546560521782483,1.2587094879916043,-1.4697839419003929
182,260,0.15895177086233514,-1.4445136403980023,-1.5320258973918932,0.28613336359352687,-0.34249654977123434,2,0,"1,07",9,70.0,389.0,6.07,"0,384615385",14,1.717,1,0,1,0,1,0,1,1,0,1,0,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0,1,1,0,0,0,0,1,0.0,0,0,0,0,3,-3.0692559060130447,-2.371712990688823,-3.0692559060130447,-2.371712990688823,-3.0692559060130447,-2.371712990688823,-3.0692559060130447,-2.371712990688823,-3.0692559060130447,-2.371712990688823,-3.0692559060130447,-2.371712990688823,0.9691516709511568,251.97943444730078,0.1540483743318775,-1.3999528083034625,-1.484765458397799,0.2773066274415415
394,270,-0.32440260927898595,0.15755206758786322,-1.8175466764070316,1.0355857649496611,-1.2295147049953257,1,0,"0,88",8,72.1,376.0,5.35,"0,384615385",12,1.727,0,1,0,0,1,0,0,0,1,1,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,1,1,0,0,0,0,0,0.0,0,0,0,0,2,-0.36746347390237993,-1.1566119100640275,-0.36746347390237993,-1.1566119100640275,-0.36746347390237993,-1.1566119100640275,-0.36746347390237993,-1.1566119100640275,-0.36746347390237993,-1.1566119100640275,-0.36746347390237993,-1.1566119100640275,1.002659574468085,270.71808510638294,-0.32526538217600454,0.15797108904421392,-1.8223805771421566,1.0383399824096335
628,240,-1.0494341794909676,0.06331290829457702,-0.7896718719525336,0.5947314112107587,-1.2295147049953257,2,0,"0,86",9,64.7,320.0,9.14,"0,692307692",13,1.785,1,0,1,0,1,0,1,1,0,1,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0,1,1,0,0,0,0,0,0.0,0,0,0,0,3,-0.36746347390237993,-0.6283070924010702,-0.36746347390237993,-0.6283070924010702,-0.36746347390237993,-0.6283070924010702,-0.36746347390237993,-0.6283070924010702,-0.36746347390237993,-0.6283070924010702,-0.36746347390237993,-0.6283070924010702,1.178125,282.75,-1.2363646427127963,0.07459052008454856,-0.9303321741440788,0.7006679438326752
183,260,1.2464991261803076,-0.3136437288785678,2.4652650088200434,1.2119275064452222,-1.2295147049953257,1,0,"0,825","13,5",72.4,356.5,6.075,"0,428571429",14,1.814,1,0,0,1,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0,1,1,0,0,0,0,1,0.0,0,0,0,0,4,0.010787466593113559,-0.5226461288684816,0.010787466593113559,-0.5226461288684816,0.010787466593113559,-0.5226461288684816,0.010787466593113559,-0.5226461288684816,0.010787466593113559,-0.5226461288684816,0.010787466593113559,-0.5226461288684816,1.0575035063113605,274.95091164095373,1.3181771965497222,-0.33167934302165514,2.607026390813903,1.2816175874610063
880,230,0.521467555968326,1.7596177755737288,0.5808278673201305,1.2560129418191124,0.5445216054528571,2,1,"0,58",7,72.3,396.0,4.61,"0,076923077",13,1.712,1,0,0,0,1,1,0,0,1,1,0,0,0,1,5,1,0,0,1,0,0,0,0,1,1,0.0,0.0,0,1,0,0,0,0,0,1,0.0,0,1,0,0,5,0.010787466593113559,1.3528359738350093,0.010787466593113559,1.3528359738350093,0.010787466593113559,1.3528359738350093,0.010787466593113559,1.3528359738350093,0.010787466593113559,1.3528359738350093,0.010787466593113559,1.3528359738350093,0.952020202020202,218.96464646464645,0.49644764797994667,1.6751916701800398,0.5529598635850737,1.1957496946106196
878,250,-0.32440260927898595,-0.879078684638285,-1.8175466764070316,0.8151585880802099,0.5445216054528571,2,0,"0,72",9,65.5,343.0,7.94,"0,461538462",13,1.833,1,0,1,0,1,1,0,0,0,1,0,0,0,1,5,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0,1,1,0,0,0,0,0,0.0,1,0,0,0,4,-0.1513200793335265,-0.3641546835695939,-0.1513200793335265,-0.3641546835695939,-0.1513200793335265,-0.3641546835695939,-0.1513200793335265,-0.3641546835695939,-0.1513200793335265,-0.3641546835695939,-0.1513200793335265,-0.3641546835695939,1.099125364431487,274.7813411078717,-0.3565591361462907,-0.9662176796170071,-1.9977116530771164,0.895961480193117
184,270,0.40062896093299566,3.267444324266308,-0.3328386255283122,0.5506459758368684,-0.7860056273832801,2,0,"1,66",15,71.5,372.0,8.9,"0,153846154",13,1.761,1,0,1,1,0,0,1,0,0,0,1,0,0,1,6,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,2,0.7132534989418872,-0.020756552088676064,0.7132534989418872,-0.020756552088676064,0.7132534989418872,-0.020756552088676064,0.7132534989418872,-0.020756552088676064,0.7132534989418872,-0.020756552088676064,0.7132534989418872,-0.020756552088676064,1.0134408602150538,273.6290322580645,0.4060137587949983,3.311361586689242,-0.3373122629682089,0.5580471314260735
844,270,-1.8953043447382794,-0.1251654102919954,-0.2757344697252846,0.9474148942018807,-1.2295147049953257,2,1,"0,56",8,70.9,375.0,5.42,"0,384615385",13,1.771,1,0,1,0,1,1,0,0,0,0,1,0,1,0,5,0,0,0,0,1,0,0,0,1,1,0.0,0.0,0,1,1,0,0,0,0,0,0.0,1,0,0,0,4,0.7132534989418872,1.3792512147181566,0.7132534989418872,1.3792512147181566,0.7132534989418872,1.3792512147181566,0.7132534989418872,1.3792512147181566,0.7132534989418872,1.3792512147181566,0.7132534989418872,1.3792512147181566,1.0053333333333334,271.44,-1.9054126345768836,-0.12583295914688605,-0.27720505356381947,0.9524677736376241
208,250,1.004821936109647,-0.5963612067584264,-1.417817585785838,-0.4192336023887172,0.3227670666468342,1,0,"1,06",9,66.1,327.0,8.83,"0,307692308",13,1.791,0,1,0,1,0,1,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,1,1,0,0,1.0,0.0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,2,-0.42149932254459327,-0.04717179297182323,-0.42149932254459327,-0.04717179297182323,-0.42149932254459327,-0.04717179297182323,-0.42149932254459327,-0.04717179297182323,-0.42149932254459327,-0.04717179297182323,-0.42149932254459327,-0.04717179297182323,1.1529051987767585,288.2262996941896,1.15846443398574,-0.6875479356205711,-1.6346092655696052,-0.4833365996958605
1208,260,-0.32440260927898595,0.06331290829457702,0.3524112441080198,2.0936362139230273,0.5445216054528571,3,0,"0,88",15,71.4,382.0,8.1,"0,769230769",14,1.746,1,0,0,0,1,1,0,1,0,0,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1,1,1,0,0,0,0,1,0.0,0,0,0,0,5,0.7132534989418872,-0.23207847915385807,0.7132534989418872,-0.23207847915385807,0.7132534989418872,-0.23207847915385807,0.7132534989418872,-0.23207847915385807,0.7132534989418872,-0.23207847915385807,0.7132534989418872,-0.23207847915385807,0.9869109947643979,256.59685863874347,-0.32015650182769034,0.062484205306428106,0.3477985314888049,2.066232598557543
185,260,1.488176316250968,-0.40788288817185403,-0.6754635603464783,-0.46331903776260747,0.5445216054528571,2,0,"0,86",10,74.9,415.0,7.06,"0,384615385",13,1.684,1,0,0,0,1,1,0,0,1,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,1,1,0,0,0,0,1,0.0,0,0,0,0,3,-0.5836068684712333,0.7981159152889048,-0.5836068684712333,0.7981159152889048,-0.5836068684712333,0.7981159152889048,-0.5836068684712333,0.7981159152889048,-0.5836068684712333,0.7981159152889048,-0.5836068684712333,0.7981159152889048,0.908433734939759,236.19277108433732,1.3519095692207588,-0.3705345755199734,-0.6136138849412586,-0.4208946439433807
1044,250,0.7631447460389864,0.7229870233475805,-0.04731784651317389,1.6527818601841249,0.5445216054528571,2,0,"1,94",9,70.8,332.0,15.28,"0,307692308",14,1.821,1,0,0,1,0,0,1,0,0,1,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,1,1,0,0,1,0,0,0.0,0,0,0,0,2,-1.3401087494622204,-1.1566119100640275,-1.3401087494622204,-1.1566119100640275,-1.3401087494622204,-1.1566119100640275,-1.3401087494622204,-1.1566119100640275,-1.3401087494622204,-1.1566119100640275,-1.3401087494622204,-1.1566119100640275,1.1355421686746987,283.8855421686747,0.8665830399298128,0.8209822524157766,-0.053731410046586006,1.876803497859684
1045,240,0.038113175827004867,-0.030926250998709194,-0.6754635603464783,1.873209037053576,0.5445216054528571,2,0,"1,62",9,70.3,356.0,10.04,"0,538461538",14,1.8,1,0,1,1,0,0,1,0,0,1,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,1,1,0,0,1,0,0,0.0,0,0,0,0,2,-1.2320370521777937,-1.3151033553629152,-1.2320370521777937,-1.3151033553629152,-1.2320370521777937,-1.3151033553629152,-1.2320370521777937,-1.3151033553629152,-1.2320370521777937,-1.3151033553629152,-1.2320370521777937,-1.3151033553629152,1.0589887640449438,254.1573033707865,0.040361424962867515,-0.03275055232166676,-0.7153083209287143,1.983707322947186
186,280,2.45488507653361,0.44026954546772185,0.1810987766989368,-0.6396607792581684,0.10101252784081136,2,0,"0,73","16,5",70.45,349.0,9.165,"0,833333333",12,1.829,1,0,0,1,0,0,1,0,0,0,1,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1,1,1,0,0,0,0,1,0.0,0,0,0,0,3,0.7132534989418872,0.40188730204168793,0.7132534989418872,0.40188730204168793,0.7132534989418872,0.40188730204168793,0.7132534989418872,0.40188730204168793,0.7132534989418872,0.40188730204168793,0.7132534989418872,0.40188730204168793,1.0802292263610316,302.46418338108884,2.6518386070291435,0.4755920304909202,0.1956281914484217,-0.6909802687115459
427,250,-0.20356401424365567,0.6287478640542943,0.1810987766989368,-0.5074044731364977,-1.2295147049953257,2,0,"0,66",6,71.6,372.0,6.88,"0,384615385",12,1.766,1,0,0,0,1,0,1,0,0,0,1,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0,1,1,0,0,0,0,0,0.0,0,0,0,0,2,0.17289501251975362,0.48113302469113417,0.17289501251975362,0.48113302469113417,0.17289501251975362,0.48113302469113417,0.17289501251975362,0.48113302469113417,0.17289501251975362,0.48113302469113417,0.17289501251975362,0.48113302469113417,1.0134408602150538,253.36021505376343,-0.20630008970391986,0.6371987762055616,0.18353290004166442,-0.5142244257324183
1018,250,0.27979036589766537,-0.030926250998709194,3.03630656685032,-0.11063555477148541,0.5445216054528571,2,1,"0,91",14,76.2,384.0,6.79,"0,076923077",13,1.75,1,0,0,0,1,1,0,0,1,1,0,0,0,1,5,1,0,0,0,0,1,0,0,1,1,0.0,0.0,1,1,1,0,0,0,0,1,0.0,0,0,0,0,3,-0.20535592797573987,0.3754720611585408,-0.20535592797573987,0.3754720611585408,-0.20535592797573987,0.3754720611585408,-0.20535592797573987,0.3754720611585408,-0.20535592797573987,0.3754720611585408,-0.20535592797573987,0.3754720611585408,0.9817708333333334,245.44270833333334,0.2746900206859892,-0.030362491214878558,2.9809572283921115,-0.10861876080429689
845,250,-1.774465749702949,0.06331290829457702,-0.16152615811922924,0.28613336359352687,-1.2295147049953257,2,1,"0,52",8,71.7,388.0,6.28,"0,384615385",13,1.7,1,0,1,0,1,1,0,0,1,0,1,0,1,0,5,0,0,0,0,1,0,0,0,1,1,0.0,0.0,0,1,0,1,0,0,0,0,0.0,0,1,0,0,4,1.5237912285750845,2.647182777109244,1.5237912285750845,2.647182777109244,1.5237912285750845,2.647182777109244,1.5237912285750845,2.647182777109244,1.5237912285750845,2.647182777109244,1.5237912285750845,2.647182777109244,0.9716494845360825,242.91237113402062,-1.7241587310258035,0.06151795470890602,-0.15694680827564284,0.27802133524422584
1288,240,-1.8953043447382794,0.534508704761008,0.29530708830499214,-0.19880642551926592,0.5445216054528571,2,1,"0,46",6,71.4,391.0,4.98,"0,461538462",14,1.75,1,0,0,0,1,1,0,0,1,0,1,0,1,0,5,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,5,1.5778270772172978,2.647182777109244,1.5778270772172978,2.647182777109244,1.5778270772172978,2.647182777109244,1.5778270772172978,2.647182777109244,1.5778270772172978,2.647182777109244,1.5778270772172978,2.647182777109244,0.9641943734015346,231.4066496163683,-1.8274417850801314,0.5153702856647059,0.2847334329692635,-0.19168803688174746
188,270,1.3673377212156377,1.005704501227439,-0.2186303139222569,0.19796249284574638,0.10101252784081136,2,0,"0,86",8,73.5,396.0,5.6,"0,230769231",13,1.724,1,0,1,1,0,0,1,0,0,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0.0,0.0,1,1,1,0,0,0,0,1,0.0,1,0,0,0,2,0.7132534989418872,-0.2584937200370052,0.7132534989418872,-0.2584937200370052,0.7132534989418872,-0.2584937200370052,0.7132534989418872,-0.2584937200370052,0.7132534989418872,-0.2584937200370052,0.7132534989418872,-0.2584937200370052,0.952020202020202,257.04545454545456,1.301733133581554,0.957451002431173,-0.2081404756280072,0.18846429243143026
708,250,-1.291111369561628,0.534508704761008,-0.3899427813313399,0.41838966971519764,0.5445216054528571,2,1,"1,39","7,5",72.15,390.0,7.355,"0,666666667",13,1.7305,1,0,0,0,1,1,0,0,0,1,0,0,0,1,5,1,0,0,0,0,1,0,0,1,1,0.0,0.0,0,1,1,0,0,0,0,1,0.0,0,0,0,0,3,-0.043248382049099796,0.13773489321021162,-0.043248382049099796,0.13773489321021162,-0.043248382049099796,0.13773489321021162,-0.043248382049099796,0.13773489321021162,-0.043248382049099796,0.13773489321021162,-0.043248382049099796,0.13773489321021162,0.9666666666666667,241.66666666666666,-1.2480743239095737,0.5166917479356411,-0.37694468862029523,0.40444334739135773
1019,250,-0.20356401424365567,-0.1251654102919954,1.4944943601685732,-0.19880642551926592,1.4315397606769484,2,0,"0,775","10,5",69.9,368.5,7.52,"0,666666667",13,1.747,1,0,0,0,1,1,0,0,1,1,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1,1,1,0,0,0,0,1,0.0,0,0,0,0,4,0.17289501251975362,0.34905682027539364,0.17289501251975362,0.34905682027539364,0.17289501251975362,0.34905682027539364,0.17289501251975362,0.34905682027539364,0.17289501251975362,0.34905682027539364,0.17289501251975362,0.34905682027539364,1.023066485753053,255.76662143826323,-0.2082595206780412,-0.12805253644527073,1.5289670930354196,-0.20339219110112144
618,260,1.1256605311449772,-0.5021220474651402,1.4373902043655455,-0.19880642551926592,0.10101252784081136,1,0,"1,13",9,67.4,351.0,10.64,"0,615384615",13,1.805,0,1,0,1,0,1,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,1,1,0,0,1,0,0,0.0,0,0,0,0,2,-1.5562521440310737,-1.420764318895504,-1.5562521440310737,-1.420764318895504,-1.5562521440310737,-1.420764318895504,-1.5562521440310737,-1.420764318895504,-1.5562521440310737,-1.420764318895504,-1.5562521440310737,-1.420764318895504,1.0740740740740742,279.2592592592593,1.209042792711272,-0.5393162732032988,1.5438635528370677,-0.21353282740958193
189,270,1.488176316250968,-0.3136437288785678,-0.04731784651317389,0.4624751050890879,0.10101252784081136,2,0,"1,18",8,72.8,395.0,5.97,"0,538461538",13,1.732,1,0,1,1,0,0,1,0,0,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0.0,0.0,1,1,1,0,0,0,0,1,0.0,0,0,0,0,2,0.49711010437303377,-0.7339680559336635,0.49711010437303377,-0.7339680559336635,0.49711010437303377,-0.7339680559336635,0.49711010437303377,-0.7339680559336635,0.49711010437303377,-0.7339680559336635,0.49711010437303377,-0.7339680559336635,0.9544303797468354,257.69620253164555,1.420360686649658,-0.29935110325878495,-0.04516159021637103,0.4414002901736358
1131,240,-0.0827254192083254,0.2517912268811494,-0.9609843393616166,-0.06655011939759516,0.5445216054528571,2,0,"0,72",7,71.9,390.0,6.26,"0,307692308",14,1.726,1,0,0,0,1,1,0,0,1,0,1,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,1,1,0,0,0,0,0,0.0,0,0,0,0,4,-0.2593917766179532,1.0094378423540868,-0.2593917766179532,1.0094378423540868,-0.2593917766179532,1.0094378423540868,-0.2593917766179532,1.0094378423540868,-0.2593917766179532,1.0094378423540868,-0.2593917766179532,1.0094378423540868,0.9666666666666667,232.0,-0.07996790523471455,0.2433981859851111,-0.9289515280495627,-0.06433178208434198
336,280,3.4215938368162524,1.2884219791072977,-1.246505118376755,0.6829022819585392,1.4315397606769484,1,0,"0,95","6,5",69.25,304.0,12.08,"0,916666667",12,1.8855,0,1,0,0,1,1,0,1,0,1,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0,1,0,1,0,0,1,0,0.0,0,0,0,0,2,0.49711010437303377,1.5113274191338923,0.49711010437303377,1.5113274191338923,0.49711010437303377,1.5113274191338923,0.49711010437303377,1.5113274191338923,0.49711010437303377,1.5113274191338923,0.49711010437303377,1.5113274191338923,1.2,336.0,4.105912604179503,1.5461063749287571,-1.495806142052106,0.819482738350247
190,260,1.2464991261803076,-0.5021220474651402,0.23820293250196445,0.10979162209796586,0.10101252784081136,2,0,"0,84",7,70.5,356.0,7.86,"0,615384615",13,1.752,1,0,1,0,1,1,0,1,0,1,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1,1,1,0,0,0,1,0,0.0,0,0,0,0,4,0.49711010437303377,1.5905731417833386,0.49711010437303377,1.5905731417833386,0.49711010437303377,1.5905731417833386,0.49711010437303377,1.5905731417833386,0.49711010437303377,1.5905731417833386,0.49711010437303377,1.5905731417833386,1.0589887640449438,275.3370786516854,1.3200285690167863,-0.5317416064448255,0.2522542290821365,0.11626809418801441
1209,250,0.038113175827004867,-1.5387527996912884,-1.3607134299828103,2.1377216492969175,0.5445216054528571,3,0,"0,83",15,71.4,366.0,9.09,"0,769230769",14,1.777,1,0,0,0,1,1,0,1,0,0,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1,1,1,0,0,0,0,1,0.0,0,0,0,0,5,0.7132534989418872,1.1150988058866755,0.7132534989418872,1.1150988058866755,0.7132534989418872,1.1150988058866755,0.7132534989418872,1.1150988058866755,0.7132534989418872,1.1150988058866755,0.7132534989418872,1.1150988058866755,1.030054644808743,257.51366120218574,0.039258653789018674,-1.584999468534469,-1.4016091888074302,2.201970114166497
513,270,0.7631447460389864,-0.5963612067584264,-1.760442520604004,-1.8740529697270956,0.7662761442588799,1,0,"0,63","6,5",62.65,344.0,5.285,"0,333333333",13,1.7335,0,1,1,1,0,1,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,1,0,0,0,1.0,0.0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,2,-0.47553517118680666,-0.1528327565044119,-0.47553517118680666,-0.1528327565044119,-0.47553517118680666,-0.1528327565044119,-0.47553517118680666,-0.1528327565044119,-0.47553517118680666,-0.1528327565044119,-0.47553517118680666,-0.1528327565044119,1.0959302325581395,295.90116279069764,0.8363533990020287,-0.6535702760114149,-1.9293221810107832,-2.053831306939288
335,270,2.696562266604271,0.06331290829457702,-1.9888591438161147,-1.3009423098665223,1.4315397606769484,1,0,"0,845","6,5",67.15,306.0,13.22,"0,833333333",13,1.8495,0,1,0,0,1,1,0,1,0,1,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0,1,0,1,0,0,1,0,0.0,0,0,0,0,2,0.6051818016574605,0.19056537497650594,0.6051818016574605,0.19056537497650594,0.6051818016574605,0.19056537497650594,0.6051818016574605,0.19056537497650594,0.6051818016574605,0.19056537497650594,0.6051818016574605,0.19056537497650594,1.2,324.0,3.2358747199251248,0.07597548995349242,-2.3866309725793378,-1.5611307718398266
